鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_num
淡水區,房地(土地+建物)+車位,沙崙路一段31~60號,24.44,都市：其他:第三種住宅區。,,,1100313,土地1建物1車位1,十三層,二十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,153.23000000000002,3,1,2,有,有,10200000,73093,坡道平面,30.1,1200000,預售屋、或土地及建物分次登記案件；,RPSTMLTJMHGGFEF09DA,74.48,4.83,5.36,有,,23
淡水區,房地(土地+建物)+車位,新市三路一段61~90號,16.92,都市：其他:第五種住宅區,,,1100220,土地1建物1車位1,二十六層,二十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,9430000,87130,坡道平面,25.02,1550000,,RPOSMLPKMHGGFEF28DA,53.24,3.72,4.16,有,,26
淡水區,房地(土地+建物),淡金路38巷31~60號,4.92,都市：其他:住宅區(三),,,1100405,土地1建物1車位0,十七層,二十二,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,46.81,1,1,1,有,有,4800000,102542,,0.0,0,,RPRRMLPKMHGGFEF48DA,30.13,0.87,1.82,有,230.0,22
淡水區,房地(土地+建物)+車位,中正東路一段105巷1~30號,8.78,都市：其他:住宅區(四),,,1100406,土地1建物1車位1,二十七層,二十七,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990910,136.24,2,2,1,有,有,12800000,93952,坡道平面,33.13,0,陽台外推；,RPWRMLLLMHGGFEF68DA,49.93,0.0,19.6,有,,27
淡水區,房地(土地+建物)+車位,新市三路一段121~150號,12.03,都市：其他:第五種住宅區,,,1100331,土地1建物1車位1,二十一層,二十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,86.8,1,1,1,有,有,5880000,74134,坡道平面,25.02,1300000,,RPTVMLLLMHGGFEF78DA,35.65,1.96,4.03,有,,23
淡水區,房地(土地+建物)+車位,新市三路一段91~120號,16.92,都市：其他:第五種住宅區,,,1100301,土地1建物1車位1,十八層,二十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,115.46000000000001,2,1,2,有,有,8750000,82375,坡道平面,25.02,1300000,,RPOWMLLLMHGGFEF38DA,53.25,3.72,4.17,有,,26
淡水區,房地(土地+建物)+車位,新市一路二段241~270號,24.71,都市：其他:第五種住宅區,,,1100330,土地1建物1車位1,八層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051121,178.91,3,2,2,有,有,13800000,77134,坡道機械,15.9,0,,RPWNNLLLMHGGFEF38DA,90.67,10.42,5.98,有,,15
淡水區,房地(土地+建物)+車位,濱海路二段202巷1~30號,16.43,都市：其他:第五之一種住宅區,,,1100407,土地1建物1車位1,十二層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020916,109.64,2,2,1,有,有,6700000,61109,坡道機械,24.44,0,,RPOQMLMLMHGGFEF87DA,51.95,1.61,4.5,有,231.0,13
淡水區,房地(土地+建物)+車位,新春街121~150號,22.19,都市：其他:住宅區,,,1100312,土地2建物1車位1,六層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030423,153.17000000000002,3,2,2,有,有,10700000,69857,坡道平面,24.23,0,,RPXPMLNLMHGGFEF78DA,76.7,1.75,10.75,有,232.0,17
淡水區,房地(土地+建物),學府路136巷31~60號,6.9,都市：其他:住宅區,,,1100409,土地1建物1車位0,四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961002,32.629999999999995,1,0,1,有,有,2590000,79375,,0.0,0,陽台外推；,RPSWMLKLMHGGFEF68DA,18.88,0.0,2.84,有,,14
淡水區,房地(土地+建物),新春街126巷1~30號,5.1,都市：其他:住宅區,,,1100303,土地1建物1車位0,十層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,38.269999999999996,1,1,1,有,有,2850000,74471,,0.0,0,,RPVOMLKLMHGGFEF18DA,19.72,0.0,2.51,有,233.0,17
三重區,房地(土地+建物),新北大道一段151~180號,15.24,都市：其他:住宅區,,,1100309,土地1建物1車位0,十一層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860128,142.93,4,2,2,有,有,14000000,97950,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLMLLHGGFGF08DA,91.62,6.86,11.05,有,235.0,17
三重區,房地(土地+建物)+車位,新北大道一段151~180號,10.58,都市：其他:道路用地,,,1100322,土地3建物1車位1,六層,十八,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,147.66,3,2,2,有,有,14500000,98199,坡道平面,0.0,0,陽台外推；,RPORMLMKMHGGFGF08DA,72.63,0.79,10.95,有,,18
三重區,房地(土地+建物),重新路三段121~150號,5.36,都市：其他:道路用地,,,1100325,土地2建物1車位0,八層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961017,54.5,1,1,1,有,有,9300000,170642,,0.0,0,,RPOQMLKLMHGGFGF87DA,37.42,1.86,3.55,有,,13
蘆洲區,房地(土地+建物)+車位,永樂街91~120號,17.36,都市：其他:住宅區,,,1100315,土地1建物1車位1,五層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861209,159.63,3,2,2,有,有,13500000,84571,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXPMLLLMHGGFGF78DA,89.45,0.0,3.46,有,,14
永和區,房地(土地+建物)+車位,永利路72巷1~30號,22.98,都市：其他:住宅區,,,1100315,土地3建物1車位1,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960207,212.91,4,2,2,有,有,30880000,167985,坡道平面,40.98,2000000,陽台外推；,RPPSMLQJMHGGFHF68DA,107.0,7.74,11.81,有,244.0,14
中和區,房地(土地+建物),景平路61~90號,2.34,都市：其他:住宅區,,,1100329,土地1建物1車位0,十七層,二十一,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861104,35.0,1,1,1,有,有,5700000,162857,,0.0,0,,RPUQMLSJMHGGFHF56DA,22.16,0.0,5.04,有,,21
中和區,房地(土地+建物)+車位,景平路431巷1~30號,13.33,都市：其他:住宅區,,,1100331,土地1建物1車位1,十四層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860515,117.21000000000001,3,2,2,有,有,17170000,146489,坡道平面,19.18,0,陽台外推；其他增建；,RPVRMLOKMHGGFHF09DA,0.0,0.0,0.0,有,246.0,17
中和區,房地(土地+建物),景新街481~510號,5.45,都市：其他:住宅區,,,1100331,土地1建物1車位0,十三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860318,32.35,1,1,1,有,有,4100000,126739,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPOQMLLLMHGGFHF08DA,22.38,3.02,0.0,有,250.0,15
中和區,房地(土地+建物),景平路31~60號,6.9,都市：其他:住宅區,,,1100325,土地1建物1車位0,二十層,二十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851030,96.86,3,2,2,有,有,13900000,143506,,0.0,0,,RPQSMLPKMHGGFHF78DA,73.74,1.06,11.12,有,254.0,23
永和區,房地(土地+建物)+車位,永利路121~150號,13.89,都市：其他:住宅區,,,1100314,土地1建物1車位1,六層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900115,155.75,3,2,2,有,有,20000000,145271,坡道平面,33.22,2200000,陽台外推；其他增建；,RPUQMLTKMHGGFHF76DA,89.61,0.0,12.7,有,,14
三峽區,房地(土地+建物)+車位,大智路1~30號,16.71,都市：其他:住宅區,,,1100314,土地1建物1車位1,十層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950123,146.28,2,2,1,有,有,9700000,66311,坡道平面,39.86,0,陽台外推；,RPPQMLKLMHGGFIF18DA,0.0,0.0,0.0,有,,15
三峽區,房地(土地+建物)+車位,三樹路271~300號,9.99,都市：其他:住宅區,,,1100311,土地1建物1車位1,三層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940609,92.42,1,1,1,有,有,8400000,90889,坡道平面,24.81,0,,RPOPMLKLMHGGFIF97DA,0.0,0.0,0.0,有,,14
三峽區,房地(土地+建物),大智路61~90號,24.83,都市：其他:住宅區,,,1100310,土地1建物1車位0,十六層,二十,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,195.03,4,2,3,有,有,14450000,74091,,0.0,0,,RPPPMLKLMHGGFIF08DA,0.0,0.0,0.0,有,,20
樹林區,房地(土地+建物)+車位,佳園路三段421~450號,17.41,都市：其他:住宅區,,,1100320,土地1建物1車位1,九層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950425,134.98000000000002,3,2,2,有,有,12500000,92606,坡道平面,29.84,0,,RPQPMLKLMHGGFIF18DA,0.0,0.0,0.0,有,,15
樹林區,房地(土地+建物)+車位,大雅路391~420號,22.97,都市：其他:住宅區,,,1100224,土地1建物1車位1,二層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960629,180.16000000000003,4,2,2,有,有,15300000,98032,坡道平面,40.41,1600000,土地買賣總價:11094564建物買賣總價:4205436陽台外推；,RPPOMLTKMHGGFIF78DA,0.0,0.0,0.0,有,,15
土城區,房地(土地+建物)+車位,中州路30巷1~30號,23.63,都市：其他:住宅區,,,1100319,土地5建物1車位1,十四層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020503,171.22,3,2,2,有,有,13350000,77970,坡道平面,32.35,0,其他增建；,RPXNMLLLMHGGFAF08EA,86.37,5.95,6.33,有,261.0,19
林口區,房地(土地+建物)+車位,仁愛路二段511~540號,22.61,都市：其他:中心商業區,,,1100307,土地1建物1車位1,十二層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,216.76999999999998,4,2,2,有,有,18500000,95726,坡道平面,39.18,1500000,其他增建；,RPVNNLMLMHGGFBF18EA,106.13,0.0,13.43,有,268.0,19
汐止區,房地(土地+建物)+車位,樟樹二路451~480號,17.36,都市：其他:第二種住宅區,,,1100306,土地1建物1車位1,七層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060518,130.25,2,2,1,有,有,12180000,97358,坡道平面,24.66,1900000,,RPQPMLKLMHGGFDF77EA,65.85,2.42,2.42,有,,15
汐止區,房地(土地+建物),福德一路2巷1~30號,21.26,都市：其他:第二種住宅區,,,1100317,土地1建物1車位0,二層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841110,144.32999999999998,3,2,2,有,有,13800000,95614,,0.0,0,,RPPOMLMLMHGGFDF77EA,87.32,0.72,10.65,有,275.0,15
淡水區,房地(土地+建物)+車位,紅樹林路151~180號,15.81,都市：其他:住宅區(二),,,1100322,土地1建物1車位1,二十二層,二十三,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060118,109.30000000000001,3,2,1,有,有,11350000,113549,坡道機械,18.15,1000000,,RPWNMLLLMHGGFEF38EA,52.95,2.0,7.47,有,276.0,23
淡水區,房地(土地+建物),沙崙路1~30號,7.78,都市：其他:商業區,,,1100326,土地1建物1車位0,十層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,129.01,3,2,2,有,有,7470000,57902,,0.0,0,,RPPUMLLLMHGGFEF38EA,103.96,0.0,6.9,有,,24
淡水區,房地(土地+建物)+車位,濱海路一段421~450號,25.85,都市：其他:第五種住宅區,,,1100326,土地1建物1車位1,九層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061201,182.72,3,2,2,有,有,12900000,70600,坡道平面,33.05,0,,RPQUMLLLMHGGFEF48EA,84.56,5.78,11.02,有,278.0,14
淡水區,房地(土地+建物)+車位,新市一路一段1~30號,25.81,都市：其他:第五種住宅區,,,1100225,土地1建物1車位1,十七層,二十,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,205.01,4,2,2,有,有,10600000,53203,坡道平面,24.57,1000000,陽台面積再向外擴大加蓋，陽台加窗其他增建；,RPXNMLMLMHGGFEF58EA,109.42,11.58,5.2,有,,20
淡水區,房地(土地+建物),中正東路一段3巷14弄1~30號,8.98,都市：其他:住宅區(四),,,1100321,土地2建物1車位0,二十三層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961121,72.03999999999999,2,2,1,有,有,7400000,102721,,0.0,0,其他增建；,RPWQMLMLMHGGFEF78EA,47.83,0.96,2.43,有,280.0,24
淡水區,房地(土地+建物),北新路182巷61~90號,21.67,都市：其他:住宅區,,,1100323,土地1建物1車位0,六層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900627,120.68,3,2,2,有,有,8500000,70434,,0.0,0,,RPSVMLKLMHGGFEF68EA,84.34,0.0,9.36,有,281.0,13
淡水區,房地(土地+建物)+車位,淡金路38巷1~30號,15.34,都市：其他:住宅區(三),,,1100225,土地1建物1車位1,三層,二十二,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,168.73000000000002,4,2,2,有,有,13000000,77046,坡道平面,30.14,0,,RPWPMLKLMHGGFEF48EA,74.44,0.9,21.99,有,283.0,22
三重區,房地(土地+建物)+車位,光復路一段31~60號,29.6,都市：其他:住宅區,,,1100131,土地1建物1車位1,十三層,三十一,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040304,313.62,5,2,4,有,有,39100000,132178,坡道平面,34.45,2200000,,RPVNMLKLMHGGFGF38EA,174.78,4.32,15.77,有,,31
淡水區,房地(土地+建物),中正東路一段61~90號,12.79,都市：其他:住宅區(四),,,1100320,土地2建物1車位0,四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,69.59,2,2,1,有,有,5940000,85357,,0.0,0,,RPSOMLNLMHGGFEF18DA,40.59,0.0,5.36,有,293.0,14
淡水區,房地(土地+建物)+車位,中山北路一段212巷31~60號,16.26,都市：其他:住宅區,,,1100313,土地1建物1車位1,十五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840617,153.56,3,2,2,有,有,7000000,45585,坡道平面,0.0,0,,RPTOMLNLMHGGFEF28DA,84.04,1.67,8.16,有,294.0,15
淡水區,房地(土地+建物)+車位,濱海路二段202巷1~30號,38.95,都市：其他:第五種住宅區,,,1091218,土地1建物1車位2,十四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,279.28999999999996,4,2,2,有,有,17800000,73195,坡道平面,66.16,2200000,,RPQPMLLLMHGGFEF87DA,124.46,2.36,15.24,有,,14
八里區,房地(土地+建物)+車位,忠孝路301~330號,23.9,都市：其他:第一種住宅區,,,1100115,土地2建物1車位1,十二層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7330000,61448,坡道平面,32.66,830000,,RPSUMLKLMHGGFEF48DA,63.01,0.0,7.91,有,,15
八里區,房地(土地+建物)+車位,忠孝路301~330號,32.26,都市：其他:第一種住宅區,,,1100218,土地2建物1車位1,十四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,178.35,3,2,2,有,有,10380000,64864,坡道平面,32.66,930000,,RPTUMLKLMHGGFEF58DA,86.1,1.26,10.8,有,,14
八里區,房地(土地+建物)+車位,忠孝路301~330號,23.9,都市：其他:第一種住宅區,,,1100202,土地2建物1車位1,十四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7310000,60125,坡道平面,32.66,950000,,RPUUMLKLMHGGFEF68DA,63.01,0.0,7.91,有,,14
三峽區,房地(土地+建物)+車位,學勤路181~210號,17.29,都市：其他:商業區,,,1100301,土地1建物1車位1,十二層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960727,188.79,3,2,2,有,有,16900000,89517,坡道平面,42.33,0,,RPVRMLOLLHGGFIF56DA,93.8,0.0,8.08,有,300.0,19
中和區,房地(土地+建物),安平路61~90號,10.19,都市：其他:住宅區,,,1100314,土地1建物1車位0,五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850325,86.62,2,2,1,有,有,12720000,146848,,0.0,0,,RPQPMLRJMHGGFHF58DA,60.96,1.56,12.16,有,,15
中和區,房地(土地+建物),永貞路271~300號,10.83,都市：其他:商業區,,,1100313,土地2建物1車位0,六層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840401,142.70999999999998,3,2,2,有,有,22000000,154159,,0.0,0,,RPUOMLNLMHGGFHF78EA,94.38,0.0,10.97,有,,13
中和區,房地(土地+建物)+車位,民樂路31~60號,8.34,都市：其他:商業區,,,1100131,土地1建物1車位1,七層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941125,97.82,2,2,1,有,有,13800000,134795,坡道機械,6.57,1500000,其他增建；,RPRNMLMLMHGGFHF28EA,65.18,0.0,2.99,有,,14
中和區,房地(土地+建物)+車位,景平路271~300號,8.41,都市：其他:住宅區,,,1100317,土地1建物1車位1,十六層,二十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910816,122.97,2,2,1,有,有,16000000,146767,坡道機械,22.13,1200000,,RPUNMLLLMHGGFHF48EA,67.73,0.0,9.03,有,,25
淡水區,房地(土地+建物),沙崙路216巷1~30號,6.2,都市：其他:住宅區,,,1100313,土地1建物1車位0,二層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840114,79.86,2,2,1,有,有,4920000,61608,,0.0,0,,RPQNMLLLMHGGFEF77EA,64.74,0.0,6.32,有,319.0,19
淡水區,房地(土地+建物)+車位,中山北路二段188巷1~30號,15.14,都市：其他:第五種住宅區,,,1100319,土地1建物1車位1,十四層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020712,116.02,2,2,1,有,有,7650000,65937,坡道平面,31.91,0,,RPRNMLLLMHGGFEF87EA,54.32,0.0,4.58,有,320.0,15
淡水區,房地(土地+建物)+車位,淡金路二段151~180號,20.09,都市：其他:第五種住宅區,,,1091213,土地1建物1車位1,五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,146.98000000000002,3,2,2,有,有,10000000,76171,坡道平面,31.45,1200000,其他增建；,RPTNMLLLMHGGFEF08EA,71.36,3.44,7.73,有,321.0,15
淡水區,房地(土地+建物),中山北路一段241~270號,2.61,都市：其他:道路用地,,,1100411,土地2建物1車位0,二十六層,三十一,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.730000000000004,1,1,1,有,有,3350000,80278,,0.0,0,,RPORMLMLMHGGFEF08EA,29.03,0.0,3.85,有,323.0,31
淡水區,房地(土地+建物)+車位,淡金路二段121~150號,29.64,都市：其他:第五種住宅區,,,1100324,土地1建物1車位1,二層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,204.42000000000002,4,2,2,有,有,12300000,62439,坡道平面,31.45,1500000,,RPOOMLMLMHGGFEF77EA,121.93,0.0,7.37,有,324.0,15
淡水區,房地(土地+建物)+車位,沙崙路一段126巷121~150號,22.86,都市：其他:第五之一種住宅區,,,1100310,土地1建物1車位1,四層,二十,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,176.93,3,1,2,有,有,12000000,67823,坡道平面,26.54,0,親友、員工、共有人或其他特殊關係間之交易；,RPPQMLMLMHGGFEF08EA,86.12,4.48,12.26,有,325.0,20
淡水區,房地(土地+建物)+車位,濱海路一段306巷9弄31~60號,20.37,都市：其他:第五種住宅區,,,1100313,土地1建物1車位1,三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902,144.51,3,2,2,有,有,10100000,69891,坡道平面,0.0,0,,RPSRMLMLMHGGFEF48EA,77.62,0.0,5.41,有,330.0,15
淡水區,房地(土地+建物)+車位,新市五路三段241~270號,11.0,都市：其他:第三之一種中心商業區,,,1100322,土地1建物1車位1,七層,二十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,153.7,3,2,2,有,有,8600000,55953,坡道平面,0.0,0,,RPTRMLMLMHGGFEF58EA,70.5,5.71,7.71,有,331.0,26
淡水區,房地(土地+建物),民生路151~180號,8.56,都市：其他:住宅區(四),,,1100312,土地1建物1車位0,十層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,50.11,1,0,1,有,有,4400000,87807,,0.0,0,,RPTNMLNLMHGGFEF28EA,30.54,0.0,5.26,有,,16
